storylet_id,story_id,image_id,image_url,original_text
237751,47550,6977800,https://farm1.staticflickr.com/4/6977800_faa0028651_o.jpg,One shop we went into had lots of old toys.
237752,47550,2131218,https://farm1.staticflickr.com/2/2131218_52b50c856c_o.jpg,Some things were a little weird and I didn't know what they were.
237753,47550,5659742,https://farm1.staticflickr.com/6/5659742_c2bb13385f_o.jpg,These guys were from a famous TV show.
237754,47550,5660532,https://farm1.staticflickr.com/6/5660532_ceb115f12b_o.jpg,I came home with a funny puppet.
237755,47551,118630865,https://farm1.staticflickr.com/37/118630865_c78ed7c1f0_o.jpg,Walking in an adult only store. 
237756,47551,5659742,https://farm1.staticflickr.com/6/5659742_c2bb13385f_o.jpg,Tintin and captain Haddock with their astronaut gear walking in the moon.
237757,47551,5660532,https://farm1.staticflickr.com/6/5660532_ceb115f12b_o.jpg,Huge floating statue in the sidewalk.
237758,47551,5455255,https://farm1.staticflickr.com/5/5455255_867b9483ab_o.jpg,On my way back home saw the cutes couple walking hand in hand. 
237759,47551,2004941,https://farm1.staticflickr.com/2/2004941_4cfffa2388_o.jpg,A cute Yorkie on the side of the road. 
237760,47552,118630865,https://farm1.staticflickr.com/37/118630865_c78ed7c1f0_o.jpg,The family decided to visit the anime expo in our city.
237761,47552,5659742,https://farm1.staticflickr.com/6/5659742_c2bb13385f_o.jpg,We saw props for a new anime series based on astronauts.
237762,47552,5660532,https://farm1.staticflickr.com/6/5660532_ceb115f12b_o.jpg,The theme for the anime expo seemed to revolved around space and astronauts.
237763,47552,5455255,https://farm1.staticflickr.com/5/5455255_867b9483ab_o.jpg,We took a picture of the walk we had to make back to our car. 
237764,47552,2004941,https://farm1.staticflickr.com/2/2004941_4cfffa2388_o.jpg,"On our way back to the car, we found a puppy running on the sidewalk. "
237765,47553,118630865,https://farm1.staticflickr.com/37/118630865_c78ed7c1f0_o.jpg,I was out walking downtown last night.
237766,47553,5659742,https://farm1.staticflickr.com/6/5659742_c2bb13385f_o.jpg,I went to the museum to see a lot of interesting pieces.
237767,47553,5660532,https://farm1.staticflickr.com/6/5660532_ceb115f12b_o.jpg,Some of the decorations outside were very whimsical.
237768,47553,5455255,https://farm1.staticflickr.com/5/5455255_867b9483ab_o.jpg,After it started to get dark I began to head back.
237769,47553,2004941,https://farm1.staticflickr.com/2/2004941_4cfffa2388_o.jpg,I saw this dog on the street and took it home.
237770,47554,118630865,https://farm1.staticflickr.com/37/118630865_c78ed7c1f0_o.jpg,The museum had a lot of art
237771,47554,6977800,https://farm1.staticflickr.com/4/6977800_faa0028651_o.jpg,and sculptures that 
237772,47554,2131218,https://farm1.staticflickr.com/2/2131218_52b50c856c_o.jpg,were quite random in shape.
237773,47554,5659742,https://farm1.staticflickr.com/6/5659742_c2bb13385f_o.jpg,They came in all sizes and
237774,47554,5660532,https://farm1.staticflickr.com/6/5660532_ceb115f12b_o.jpg,would surprise you by what they looked like.
237775,47555,20531382,https://farm1.staticflickr.com/16/20531382_df2e41784f_o.jpg,We went on a little shopping trip to a local market.
237776,47555,20531446,https://farm1.staticflickr.com/15/20531446_a36801648a_o.jpg,There were great deals all around. We weren't the only people interested in going.
237777,47555,20531078,https://farm1.staticflickr.com/15/20531078_e2c9135b9a_o.jpg,They had watermelons sold whole or by halves that looked delicious.
237778,47555,21440231,https://farm1.staticflickr.com/16/21440231_c8dc2eef03_o.jpg,They also hd these coconut looking things that seemed weird.
237779,47555,20531265,https://farm1.staticflickr.com/17/20531265_11003d4356_o.jpg,There was single serve portions of some weird looking food but we had to try it!
237780,47556,20531423,https://farm1.staticflickr.com/17/20531423_ea19c87eec_o.jpg,The open market was just that open.
237781,47556,20531446,https://farm1.staticflickr.com/15/20531446_a36801648a_o.jpg,All the stuff is available to sample.
237782,47556,20531078,https://farm1.staticflickr.com/15/20531078_e2c9135b9a_o.jpg,They want to make sure that what you buy is fresh.
237783,47556,20531162,https://farm1.staticflickr.com/15/20531162_6b4f29c610_o.jpg,They set up booths all along the road.
237784,47556,20531265,https://farm1.staticflickr.com/17/20531265_11003d4356_o.jpg,You can try many unique food items.
237785,47557,20531382,https://farm1.staticflickr.com/16/20531382_df2e41784f_o.jpg,My buddy Tim is a delivery driver in a foreign country.
237786,47557,20531446,https://farm1.staticflickr.com/15/20531446_a36801648a_o.jpg,He goes around on his scooter and makes deliveries to food vendors.
237787,47557,20531078,https://farm1.staticflickr.com/15/20531078_e2c9135b9a_o.jpg,Last week he had to deliver a bunch of watermelons to a guy.
237788,47557,21440231,https://farm1.staticflickr.com/16/21440231_c8dc2eef03_o.jpg,"More common is grapes or figs, which are easier to carry."
237789,47557,20531265,https://farm1.staticflickr.com/17/20531265_11003d4356_o.jpg,The best in when he gets to deliver prepared food for good tips.
237790,47558,20531423,https://farm1.staticflickr.com/17/20531423_ea19c87eec_o.jpg,"My ship visited Izmir, Turkey and I was able to go ashore."
237791,47558,20531446,https://farm1.staticflickr.com/15/20531446_a36801648a_o.jpg,I traded duty with another fellow so I could spend extra time seeing the sights.
237792,47558,20531078,https://farm1.staticflickr.com/15/20531078_e2c9135b9a_o.jpg,"I tried their watermelon, and while it was good, our melons in Georgia are sweeter."
237793,47558,20531162,https://farm1.staticflickr.com/15/20531162_6b4f29c610_o.jpg,Everything seemed so colorful as I walked about.
237794,47558,20531265,https://farm1.staticflickr.com/17/20531265_11003d4356_o.jpg,"This shop was a little like a delicatessen and offered pistachios, oiled olives, cabbage pickled in beet juice and sliced peppers."
237795,47559,20531423,https://farm1.staticflickr.com/17/20531423_ea19c87eec_o.jpg,A tour of the far east always has its crazy moments. What exactly is this guy selling?
237796,47559,20531446,https://farm1.staticflickr.com/15/20531446_a36801648a_o.jpg,Fruits are easy in these parts and so is travelling - apparently.
237797,47559,20531078,https://farm1.staticflickr.com/15/20531078_e2c9135b9a_o.jpg,Whose up for pumpkins? They are for eating and not just for decorations - so the locals say.
237798,47559,20531162,https://farm1.staticflickr.com/15/20531162_6b4f29c610_o.jpg,More fruits and the folks here look a whole lot younger. Coincidence?
237799,47559,20531265,https://farm1.staticflickr.com/17/20531265_11003d4356_o.jpg,Condiments ahoy!
237800,47560,6740098677,https://farm8.staticflickr.com/7163/6740098677_6a439463c4_o.jpg,Jen took the train into the city.
237801,47560,6740099575,https://farm8.staticflickr.com/7030/6740099575_7a3755e8cf_o.jpg,She walked towards the market through the city.
237802,47560,6740116017,https://farm8.staticflickr.com/7145/6740116017_c87d988c6d_o.jpg,She chose some snacks to serve at her dinner party.
237803,47560,6740123541,https://farm8.staticflickr.com/7164/6740123541_c67bcd2696_o.jpg,She waited on line for some fancy cheese.
237804,47560,6740126177,https://farm8.staticflickr.com/7168/6740126177_c86c75e487_o.jpg,She paid for her groceries before heading back to the train station.
237805,47561,6740098677,https://farm8.staticflickr.com/7163/6740098677_6a439463c4_o.jpg,Shopping in the city sometimes requires a bit of a commute.
237806,47561,6740099575,https://farm8.staticflickr.com/7030/6740099575_7a3755e8cf_o.jpg,"However, one gets to experience city life as they run their errands"
237807,47561,6740107965,https://farm8.staticflickr.com/7004/6740107965_6317e5986b_o.jpg,Some people can make shopping a hassle.
237808,47561,6740110569,https://farm8.staticflickr.com/7010/6740110569_b2733dcffd_o.jpg,While others are simply in the same boat you are.
237809,47561,6740113977,https://farm8.staticflickr.com/7014/6740113977_c6793e7b0b_o.jpg,But it is all worth it in the end to get to stuff your face with your favorite food.
237810,47562,6740098677,https://farm8.staticflickr.com/7163/6740098677_6a439463c4_o.jpg,This was my first day and my first ride on a subway and my roommate told me she would take some pictures of me in the city.
237811,47562,6740099575,https://farm8.staticflickr.com/7030/6740099575_7a3755e8cf_o.jpg,I got off the subway and just stared at all the buildings.
237812,47562,6740107965,https://farm8.staticflickr.com/7004/6740107965_6317e5986b_o.jpg,"I thought I would go to some stores and low and behold there was someone doing something weird, it made me just stare."
237813,47562,6740110569,https://farm8.staticflickr.com/7010/6740110569_b2733dcffd_o.jpg,I see that there are some elderly people shopping here too.
237814,47562,6740113977,https://farm8.staticflickr.com/7014/6740113977_c6793e7b0b_o.jpg,"They asked me to try a few things and I am telling you it tasted HORRIBLE. I shouldn't have opened my mouth with food in it, but I couldn't help it."
237815,47563,6740098677,https://farm8.staticflickr.com/7163/6740098677_6a439463c4_o.jpg,I took the subway to downtown last week.
237816,47563,6740099575,https://farm8.staticflickr.com/7030/6740099575_7a3755e8cf_o.jpg,I went shopping.
237817,47563,6740107965,https://farm8.staticflickr.com/7004/6740107965_6317e5986b_o.jpg,There were a lot of cool items to try out.
237818,47563,6740110569,https://farm8.staticflickr.com/7010/6740110569_b2733dcffd_o.jpg,I met some interesting people while I was there.
237819,47563,6740113977,https://farm8.staticflickr.com/7014/6740113977_c6793e7b0b_o.jpg,Afterward we got a bite to eat and the food was really hot.
237820,47564,6740098677,https://farm8.staticflickr.com/7163/6740098677_6a439463c4_o.jpg,I like riding the train into the city
237821,47564,6740099575,https://farm8.staticflickr.com/7030/6740099575_7a3755e8cf_o.jpg,When I get to the city I always do lots of shopping.
237822,47564,6740116017,https://farm8.staticflickr.com/7145/6740116017_c87d988c6d_o.jpg,I love to get food there 
237823,47564,6740123541,https://farm8.staticflickr.com/7164/6740123541_c67bcd2696_o.jpg,It's so good and tasty.
237824,47564,6740126177,https://farm8.staticflickr.com/7168/6740126177_c86c75e487_o.jpg,And the people are always so nice.
237825,47565,5234345,https://farm1.staticflickr.com/3/5234345_ab06f7082c_o.jpg,We kicked off our day of sightseeing very early.
237826,47565,5234387,https://farm1.staticflickr.com/5/5234387_e69e47c219_o.jpg,It was so early that city was deserted. We later found out it was a holiday.
237827,47565,5234503,https://farm1.staticflickr.com/3/5234503_4cdec8758e_o.jpg,We strolled through many shops and were tempted to purchase too much.
237828,47565,5234490,https://farm1.staticflickr.com/3/5234490_96b7ce84c9_o.jpg,This was our wonderful meal at the end of a long day.
237829,47565,5234420,https://farm1.staticflickr.com/3/5234420_3e53c6be93_o.jpg,We splurged on a foot massage back at the hotel while planning the next day of walking.
237830,47566,5234330,https://farm1.staticflickr.com/4/5234330_7cc1ab68ec_o.jpg,A woman uses a pay phone in town just for the fun of it.
237831,47566,5234420,https://farm1.staticflickr.com/3/5234420_3e53c6be93_o.jpg,She comes across a spa and gets a pedicure while she reads.
237832,47566,5234456,https://farm1.staticflickr.com/3/5234456_8ac5ee5031_o.jpg,After her pedicure she decides to have some lunch.
237833,47566,5234568,https://farm1.staticflickr.com/5/5234568_97183b673c_o.jpg,Finally a stop at the local museum with some very creepy art work.
237834,47566,5234602,https://farm1.staticflickr.com/4/5234602_1d0b18dab5_o.jpg,This artist captures the essence of human beings well.
237835,47567,5234330,https://farm1.staticflickr.com/4/5234330_7cc1ab68ec_o.jpg,Crystal is new in town and looking for something fun to do.
237836,47567,5234420,https://farm1.staticflickr.com/3/5234420_3e53c6be93_o.jpg,She searches through different catalogs to see what she can do.
237837,47567,5234456,https://farm1.staticflickr.com/3/5234456_8ac5ee5031_o.jpg,She grabs a bite to eat and then locates a nearby museum with a lot of artifacts.
237838,47567,5234568,https://farm1.staticflickr.com/5/5234568_97183b673c_o.jpg,"Crystal came across one that caught her eye, a caveman and a log."
237839,47567,5234602,https://farm1.staticflickr.com/4/5234602_1d0b18dab5_o.jpg,"Next to the caveman was another, he looked so sad trying to build a fire."
237840,47568,5234345,https://farm1.staticflickr.com/3/5234345_ab06f7082c_o.jpg,Katie had saved for years for her trip to the faraway Eastern city.
237841,47568,5234387,https://farm1.staticflickr.com/5/5234387_e69e47c219_o.jpg,She stayed at a large hotel in the heart of the downtown.
237842,47568,5234503,https://farm1.staticflickr.com/3/5234503_4cdec8758e_o.jpg,"She had brought a lot of money to buy local goods, and she fell hard for this tree trunk chair. "
237843,47568,5234490,https://farm1.staticflickr.com/3/5234490_96b7ce84c9_o.jpg,"She insisted on eating every meal at authentic local restaurants. She didn't like the food much, but she wouldn't admit that to herself."
237844,47568,5234420,https://farm1.staticflickr.com/3/5234420_3e53c6be93_o.jpg,"At night in the hotel, she browsed her many travel booklets to decide what to see the next day. She was determined this would be the trip of a lifetime."
237845,47569,5234345,https://farm1.staticflickr.com/3/5234345_ab06f7082c_o.jpg,The young college student was visiting the city.
237846,47569,5234387,https://farm1.staticflickr.com/5/5234387_e69e47c219_o.jpg,She saw some beautiful buildings.
237847,47569,5234503,https://farm1.staticflickr.com/3/5234503_4cdec8758e_o.jpg,She also visited an art museum.
237848,47569,5234490,https://farm1.staticflickr.com/3/5234490_96b7ce84c9_o.jpg,Then she had dinner.
237849,47569,5234420,https://farm1.staticflickr.com/3/5234420_3e53c6be93_o.jpg,She ended her night relaxing and reading.
237850,47570,4298772263,https://farm3.staticflickr.com/2786/4298772263_1a7c43dd41_o.jpg,Our trip began with a trip to the market.
237851,47570,4298773081,https://farm5.staticflickr.com/4005/4298773081_fae5d71a0e_o.jpg,We found a large produce stand.
237852,47570,4299526180,https://farm5.staticflickr.com/4038/4299526180_93d96ae0c1_o.jpg,"Then, we bought some baked goods."
237853,47570,4298774787,https://farm3.staticflickr.com/2704/4298774787_752725e819_o.jpg,"Afterward, we gathered with the locals in the town square for a festival celebration."
237854,47570,4299524320,https://farm5.staticflickr.com/4016/4299524320_97d0e88fd4_o.jpg,Our evening ended with a carriage ride back to our hotel.
237855,47571,4298773081,https://farm5.staticflickr.com/4005/4298773081_fae5d71a0e_o.jpg,We loved the food markets along the streets of Europe.
237856,47571,4298772263,https://farm3.staticflickr.com/2786/4298772263_1a7c43dd41_o.jpg,There were fresh meats and sausages made on the premises.
237857,47571,4299526180,https://farm5.staticflickr.com/4038/4299526180_93d96ae0c1_o.jpg,The baked goods smelled so wonderfully we had to make a purchase.
237858,47571,4299524320,https://farm5.staticflickr.com/4016/4299524320_97d0e88fd4_o.jpg,We splurged on a horse drawn carriage ride on the city streets.
237859,47571,4299530150,https://farm3.staticflickr.com/2734/4299530150_8a550b757c_o.jpg,The beautiful lights made us want to stay awake all night!
237860,47572,4298772263,https://farm3.staticflickr.com/2786/4298772263_1a7c43dd41_o.jpg,"There were so many sweets to eat at the market, I wanted to buy them all."
237861,47572,4298773081,https://farm5.staticflickr.com/4005/4298773081_fae5d71a0e_o.jpg,There were also healthy options that looked just as good.
237862,47572,4299526180,https://farm5.staticflickr.com/4038/4299526180_93d96ae0c1_o.jpg,It was hard for me to take my eyes off the sweets though.
237863,47572,4298774787,https://farm3.staticflickr.com/2704/4298774787_752725e819_o.jpg,"Afterwards, we took a walk into town to see the lights."
237864,47572,4299524320,https://farm5.staticflickr.com/4016/4299524320_97d0e88fd4_o.jpg,There were even old cars that zoomed down the streets.
237865,47573,4298772263,https://farm3.staticflickr.com/2786/4298772263_1a7c43dd41_o.jpg,You wouldn't believe the quality of the meets at the strip market in town. 
237866,47573,4298773081,https://farm5.staticflickr.com/4005/4298773081_fae5d71a0e_o.jpg,And the product is so fresh and ripe. 
237867,47573,4299526180,https://farm5.staticflickr.com/4038/4299526180_93d96ae0c1_o.jpg,I went just the other day and spotted a new bakery. 
237868,47573,4298774787,https://farm3.staticflickr.com/2704/4298774787_752725e819_o.jpg,The streets were crowded with people which did not surprise me. 
237869,47573,4299524320,https://farm5.staticflickr.com/4016/4299524320_97d0e88fd4_o.jpg,I decided to splurge and took a chariot ride back home. 
237870,47574,4298773081,https://farm5.staticflickr.com/4005/4298773081_fae5d71a0e_o.jpg,Yet another visit to the local farmers market
237871,47574,4298772263,https://farm3.staticflickr.com/2786/4298772263_1a7c43dd41_o.jpg,"Lots of different selections here, does not help my diet"
237872,47574,4299526180,https://farm5.staticflickr.com/4038/4299526180_93d96ae0c1_o.jpg,This is where the sweets are sold
237873,47574,4299524320,https://farm5.staticflickr.com/4016/4299524320_97d0e88fd4_o.jpg,An old horse drawn carriage bring the nostalgia
237874,47574,4299530150,https://farm3.staticflickr.com/2734/4299530150_8a550b757c_o.jpg,City lights at night time looking fabulous 
237875,47575,15397564,https://farm1.staticflickr.com/9/15397564_e135c70f8f_o.jpg,We went on a tropical trip.
237876,47575,15397568,https://farm1.staticflickr.com/12/15397568_8b8fb8ebdb_o.jpg,"At one point we got up close to some monkeys, and got to see some people play with them."
237877,47575,15397576,https://farm1.staticflickr.com/12/15397576_4e1eccdeb3_o.jpg,The monkeys also enjoyed to play with each other.
237878,47575,15397629,https://farm1.staticflickr.com/11/15397629_42167befea_o.jpg,After watching the monkeys we had to have a light lunch.
237879,47575,15397637,https://farm1.staticflickr.com/12/15397637_9fb61bf62c_o.jpg,We enjoyed the rest of the day by the beach watching the sunset.
237880,47576,15397603,https://farm1.staticflickr.com/10/15397603_0bc4db9dbd_o.jpg,Welcome to Angullia Beach House Resort!
237881,47576,15397573,https://farm1.staticflickr.com/10/15397573_f8db4399cc_o.jpg,The tourist is hungry.
237882,47576,15397576,https://farm1.staticflickr.com/12/15397576_4e1eccdeb3_o.jpg,He sees the two monkeys.
237883,47576,15397568,https://farm1.staticflickr.com/12/15397568_8b8fb8ebdb_o.jpg,Here. Let me catch them and cook them for you.
237884,47576,15397629,https://farm1.staticflickr.com/11/15397629_42167befea_o.jpg,Here's your monkey dumplings!
237885,47577,15397564,https://farm1.staticflickr.com/9/15397564_e135c70f8f_o.jpg,I visited Asia last year and got to stay in a hotel that was built on stilts.
237886,47577,15397568,https://farm1.staticflickr.com/12/15397568_8b8fb8ebdb_o.jpg,Nearby lived a man who trained monkeys for a living.
237887,47577,15397576,https://farm1.staticflickr.com/12/15397576_4e1eccdeb3_o.jpg,The monkeys would fight each other for their own amusement.
237888,47577,15397629,https://farm1.staticflickr.com/11/15397629_42167befea_o.jpg,Later I would get some traditional food in small dishes.
237889,47577,15397637,https://farm1.staticflickr.com/12/15397637_9fb61bf62c_o.jpg,I would walk down to the river and sit and watch the sunset.
237890,47578,15397564,https://farm1.staticflickr.com/9/15397564_e135c70f8f_o.jpg,When I was on vacation I had a very unique experience.
237891,47578,15397568,https://farm1.staticflickr.com/12/15397568_8b8fb8ebdb_o.jpg,I got to play with many monkeys while I was there.
237892,47578,15397576,https://farm1.staticflickr.com/12/15397576_4e1eccdeb3_o.jpg,They were very mean and took most of my food.
237893,47578,15397629,https://farm1.staticflickr.com/11/15397629_42167befea_o.jpg,I had little to eat while I was there because of the monkeys.
237894,47578,15397637,https://farm1.staticflickr.com/12/15397637_9fb61bf62c_o.jpg,After I left I was glad and I don't want to see anymore monkeys.
237895,47579,15397564,https://farm1.staticflickr.com/9/15397564_e135c70f8f_o.jpg,The retreat had many tall trees
237896,47579,15397568,https://farm1.staticflickr.com/12/15397568_8b8fb8ebdb_o.jpg,and monkey that needed to be fed. 
237897,47579,15397576,https://farm1.staticflickr.com/12/15397576_4e1eccdeb3_o.jpg,After feeding they played
237898,47579,15397629,https://farm1.staticflickr.com/11/15397629_42167befea_o.jpg,before the adult had some food too
237899,47579,15397637,https://farm1.staticflickr.com/12/15397637_9fb61bf62c_o.jpg,and enjoyed the great view of the water.
237900,47580,10860926,https://farm1.staticflickr.com/6/10860926_5e3e96dcec_o.jpg,"It was such a nice day today, so I took a ride into town."
237901,47580,10861228,https://farm1.staticflickr.com/6/10861228_d62125d95b_o.jpg,"I saw some decorations down the road, so I went to go investigate."
237902,47580,10860832,https://farm1.staticflickr.com/7/10860832_ed85f01e5f_o.jpg,I found a nice little farmers market and bought some fresh fruits.
237903,47580,10861001,https://farm1.staticflickr.com/8/10861001_370a7420e3_o.jpg,"I sat and relaxed under a giant shady tree, and ate my fruit."
237904,47580,10861289,https://farm1.staticflickr.com/7/10861289_82e139f15a_o.jpg,"I saw a stray cat relaxing on the pavement, and gave the cat a piece of food."
237905,47581,10861174,https://farm1.staticflickr.com/6/10861174_eecb5d46f2_o.jpg,Today we went for a long drive by the water
237906,47581,10861133,https://farm1.staticflickr.com/5/10861133_9aa2a97c5a_o.jpg,There were many beautiful scenes
237907,47581,10861040,https://farm1.staticflickr.com/8/10861040_4b500a355c_o.jpg,Including this one if the rock wall
237908,47581,10861001,https://farm1.staticflickr.com/8/10861001_370a7420e3_o.jpg,We then decided to see the other side of the rock wall
237909,47581,10860832,https://farm1.staticflickr.com/7/10860832_ed85f01e5f_o.jpg,And ended the day going to the market on the street 
237910,47582,10861174,https://farm1.staticflickr.com/6/10861174_eecb5d46f2_o.jpg,When I was on vacation last week i had a great time.
237911,47582,10861133,https://farm1.staticflickr.com/5/10861133_9aa2a97c5a_o.jpg,There were a lot of events going on while I was there.
237912,47582,10861040,https://farm1.staticflickr.com/8/10861040_4b500a355c_o.jpg,The castle I stayed in had a huge wall.
237913,47582,10861001,https://farm1.staticflickr.com/8/10861001_370a7420e3_o.jpg,There was no way I could climb it.
237914,47582,10860832,https://farm1.staticflickr.com/7/10860832_ed85f01e5f_o.jpg,There was a great market nearby with lots of fresh goods.
237915,47583,10860926,https://farm1.staticflickr.com/6/10860926_5e3e96dcec_o.jpg,This the view of the streer on our trip
237916,47583,10861228,https://farm1.staticflickr.com/6/10861228_d62125d95b_o.jpg," We saw ow people hang their clothes to dry here,"
237917,47583,10860832,https://farm1.staticflickr.com/7/10860832_ed85f01e5f_o.jpg,The street is filled with street vendors
237918,47583,10861001,https://farm1.staticflickr.com/8/10861001_370a7420e3_o.jpg,This wall was one of the oldest walls here.
237919,47583,10861289,https://farm1.staticflickr.com/7/10861289_82e139f15a_o.jpg,"We saw a black cat, We were careful it didn't cross our path."
237920,47584,10860926,https://farm1.staticflickr.com/6/10860926_5e3e96dcec_o.jpg,There was not much traffic
237921,47584,10861228,https://farm1.staticflickr.com/6/10861228_d62125d95b_o.jpg,near the house with fish.
237922,47584,10860832,https://farm1.staticflickr.com/7/10860832_ed85f01e5f_o.jpg,But the market had a lot of people
237923,47584,10861001,https://farm1.staticflickr.com/8/10861001_370a7420e3_o.jpg,and pretty trees that were green.
237924,47584,10861289,https://farm1.staticflickr.com/7/10861289_82e139f15a_o.jpg,Many saw the cat that was nearby.
237925,47585,21845397,https://farm1.staticflickr.com/17/21845397_bc5d55fe0f_o.jpg,We made it to the town.
237926,47585,21845490,https://farm1.staticflickr.com/17/21845490_e5426398fa_o.jpg,First stop was to purchase Russian dolls.
237927,47585,21845559,https://farm1.staticflickr.com/16/21845559_98d0022d9d_o.jpg,She made sure to get her henna tattoo this time.
237928,47585,21845605,https://farm1.staticflickr.com/17/21845605_ac73f8dc5b_o.jpg,The kids played on the splash pad.
237929,47585,21845820,https://farm1.staticflickr.com/15/21845820_1b37673024_o.jpg,The adults enjoyed wine and cheese.
237930,47586,21845446,https://farm1.staticflickr.com/15/21845446_b11728cd57_o.jpg,This woman is about to get her first henna tattoo.
237931,47586,21845517,https://farm1.staticflickr.com/16/21845517_6685b3d1f0_o.jpg,First her arm is cleaned so the henna will adhere.
237932,47586,21845533,https://farm1.staticflickr.com/15/21845533_82a9d4f2fa_o.jpg,The artist begins with the basic structure of the tattoo.
237933,47586,21845547,https://farm1.staticflickr.com/17/21845547_f526e3477c_o.jpg,"Then, she goes back through and adds details."
237934,47586,21845559,https://farm1.staticflickr.com/16/21845559_98d0022d9d_o.jpg,The tattoo is finished!
237935,47587,21845446,https://farm1.staticflickr.com/15/21845446_b11728cd57_o.jpg,"Before my friend's wedding, I went into the city to see a tattoo artist."
237936,47587,21845517,https://farm1.staticflickr.com/16/21845517_6685b3d1f0_o.jpg,She unrolled my sleeve and prepared my arm for the artwork.
237937,47587,21845533,https://farm1.staticflickr.com/15/21845533_82a9d4f2fa_o.jpg,She started drawing a simple branch.
237938,47587,21845547,https://farm1.staticflickr.com/17/21845547_f526e3477c_o.jpg,Then she added leaves to the long plant.
237939,47587,21845559,https://farm1.staticflickr.com/16/21845559_98d0022d9d_o.jpg,"Finally, she made a drawing of a plant running up my arm."
237940,47588,21845446,https://farm1.staticflickr.com/15/21845446_b11728cd57_o.jpg,This is before I start to get some art on my arm
237941,47588,21845517,https://farm1.staticflickr.com/16/21845517_6685b3d1f0_o.jpg,"I am a little nervous, but I out out my hand anyway."
237942,47588,21845533,https://farm1.staticflickr.com/15/21845533_82a9d4f2fa_o.jpg, The Artist starts to draw a design.
237943,47588,21845547,https://farm1.staticflickr.com/17/21845547_f526e3477c_o.jpg,"It is a long stem with leaves, so far so good. "
237944,47588,21845559,https://farm1.staticflickr.com/16/21845559_98d0022d9d_o.jpg,The end result was just what I wanted. this was great.
237945,47589,21845397,https://farm1.staticflickr.com/17/21845397_bc5d55fe0f_o.jpg,The old bridge was visited
237946,47589,21845490,https://farm1.staticflickr.com/17/21845490_e5426398fa_o.jpg,by someone that had a lot of dolls
237947,47589,21845559,https://farm1.staticflickr.com/16/21845559_98d0022d9d_o.jpg,and a vine tattoo on their arm.
237948,47589,21845605,https://farm1.staticflickr.com/17/21845605_ac73f8dc5b_o.jpg,After they visited the fountains
237949,47589,21845820,https://farm1.staticflickr.com/15/21845820_1b37673024_o.jpg,before eating a nice meal of cheese and grapes.
237950,47590,4308260855,https://farm3.staticflickr.com/2705/4308260855_fe439b153b_o.jpg,We stopped at this one little restaurant on our way to the city. 
237951,47590,4308259951,https://farm5.staticflickr.com/4051/4308259951_9a0583ed4a_o.jpg,The sandwiches were very good. 
237952,47590,4309003206,https://farm3.staticflickr.com/2787/4309003206_2d18a8e789_o.jpg,The building just seemed to glow at night. 
237953,47590,4309009162,https://farm5.staticflickr.com/4040/4309009162_38e0e87899_o.jpg,After the visit to the city we stopped for some beers. 
237954,47590,4308267667,https://farm5.staticflickr.com/4037/4308267667_4ca85cf171_o.jpg,This was the view from the ferry on our way back to the hotel.
237955,47591,4308260855,https://farm3.staticflickr.com/2705/4308260855_fe439b153b_o.jpg,"After walking for hours on our tour, we wanted to sit and relax."
237956,47591,4309006912,https://farm3.staticflickr.com/2749/4309006912_3b8efe2d30_o.jpg,We started with a few beers and didn't want to leave.
237957,47591,4309008396,https://farm5.staticflickr.com/4001/4309008396_c1b3f5c4aa_o.jpg,No that's not his beer. My son was playing waiter.
237958,47591,4309009162,https://farm5.staticflickr.com/4040/4309009162_38e0e87899_o.jpg,"As usual, we got hungry after drinking a few. The food was greasy but tasty."
237959,47591,4309004504,https://farm3.staticflickr.com/2750/4309004504_7c306b2db3_o.jpg,A photo-op by the water before heading back to the hotel.
237960,47592,4308260855,https://farm3.staticflickr.com/2705/4308260855_fe439b153b_o.jpg,The restaurant was full of people waiting to eat great tasting food. 
237961,47592,4308259951,https://farm5.staticflickr.com/4051/4308259951_9a0583ed4a_o.jpg,The guys got together to get a quick pic together.
237962,47592,4309003206,https://farm3.staticflickr.com/2787/4309003206_2d18a8e789_o.jpg,The building looked classic with the light's reflection beaming from it. 
237963,47592,4309009162,https://farm5.staticflickr.com/4040/4309009162_38e0e87899_o.jpg,"They has such a great time, and the beer was great. "
237964,47592,4308267667,https://farm5.staticflickr.com/4037/4308267667_4ca85cf171_o.jpg,Seeing the colorful lights made the night worthwhile.
237965,47593,4308260855,https://farm3.staticflickr.com/2705/4308260855_fe439b153b_o.jpg,The three of us went out the other night and had a blast. 
237966,47593,4309006912,https://farm3.staticflickr.com/2749/4309006912_3b8efe2d30_o.jpg,The hand made brews were to die for. 
237967,47593,4309008396,https://farm5.staticflickr.com/4001/4309008396_c1b3f5c4aa_o.jpg,Even this little kid thought so. 
237968,47593,4309009162,https://farm5.staticflickr.com/4040/4309009162_38e0e87899_o.jpg,The food wasn't bad either but I preferred the brews. 
237969,47593,4309004504,https://farm3.staticflickr.com/2750/4309004504_7c306b2db3_o.jpg,On the way back we got a couples photo with the dark waters behind us. 
237970,47594,4308260855,https://farm3.staticflickr.com/2705/4308260855_fe439b153b_o.jpg,We sent to the city for the weekend.
237971,47594,4308259951,https://farm5.staticflickr.com/4051/4308259951_9a0583ed4a_o.jpg,We ate the local food.
